Names Translation Tables (<short name> - <original name>):
Wells:
   W1 - WR
   W2 - WP
Bimolecular products:
   P1 - C5H5CH3-2+OH
   P2 - C5H4CH3+H2O
Inner Barriers:
   B1 - B2
Outer Barriers:
   C1 - B1
   C2 - B3
    E, kcal/mol    D, mol/kcal         W1->W2         W1->P1
          214.3    3.09071e+45    8.75108e+07    3.08208e+11
          214.4     3.1312e+45    8.76623e+07    3.07941e+11
          214.5     3.1722e+45    8.78139e+07    3.07674e+11
          214.6    3.21373e+45    8.79657e+07    3.07408e+11
          214.7    3.25579e+45    8.81176e+07    3.07142e+11
          214.8    3.29838e+45    8.82697e+07    3.06877e+11
          214.9    3.34152e+45    8.84219e+07    3.06612e+11
            215    3.38521e+45    8.85742e+07    3.06347e+11
          215.1    3.42946e+45    8.87267e+07    3.06082e+11
          215.2    3.47427e+45    8.88794e+07    3.05818e+11
          215.3    3.51965e+45    8.90322e+07    3.05554e+11
          215.4    3.56561e+45    8.91851e+07     3.0529e+11
          215.5    3.61215e+45    8.93382e+07    3.05027e+11
          215.6    3.65929e+45    8.94914e+07    3.04763e+11
          215.7    3.70703e+45    8.96448e+07    3.04501e+11
          215.8    3.75537e+45    8.97983e+07    3.04238e+11
          215.9    3.80433e+45     8.9952e+07    3.03976e+11
            216    3.85392e+45    9.01058e+07    3.03714e+11
          216.1    3.90413e+45    9.02597e+07    3.03452e+11
          216.2    3.95498e+45    9.04138e+07    3.03191e+11
          216.3    4.00648e+45    9.05681e+07     3.0293e+11
          216.4    4.05863e+45    9.07225e+07    3.02669e+11
          216.5    4.11144e+45     9.0877e+07    3.02408e+11
          216.6    4.16492e+45    9.10317e+07    3.02148e+11
          216.7    4.21909e+45    9.11865e+07    3.01888e+11
          216.8    4.27393e+45    9.13415e+07    3.01629e+11
          216.9    4.32948e+45    9.14966e+07    3.01369e+11
            217    4.38573e+45    9.16519e+07     3.0111e+11
          217.1    4.44269e+45    9.18073e+07    3.00852e+11
          217.2    4.50037e+45    9.19628e+07    3.00593e+11
          217.3    4.55879e+45    9.21185e+07    3.00335e+11
          217.4    4.61794e+45    9.22744e+07    3.00077e+11
          217.5    4.67784e+45    9.24304e+07     2.9982e+11
          217.6     4.7385e+45    9.25865e+07    2.99562e+11
          217.7    4.79993e+45    9.27428e+07    2.99305e+11
          217.8    4.86213e+45    9.28992e+07    2.99049e+11
          217.9    4.92512e+45    9.30557e+07    2.98792e+11
            218     4.9889e+45    9.32125e+07    2.98536e+11
          218.1     5.0535e+45    9.33693e+07     2.9828e+11
          218.2     5.1189e+45    9.35263e+07    2.98025e+11
          218.3    5.18514e+45    9.36835e+07     2.9777e+11
          218.4     5.2522e+45    9.38407e+07    2.97515e+11
          218.5    5.32012e+45    9.39982e+07     2.9726e+11
          218.6    5.38889e+45    9.41558e+07    2.97005e+11
          218.7    5.45853e+45    9.43135e+07    2.96751e+11
          218.8    5.52905e+45    9.44713e+07    2.96497e+11
          218.9    5.60045e+45    9.46294e+07    2.96244e+11
            219    5.67275e+45    9.47875e+07    2.95991e+11
          219.1    5.74597e+45    9.49458e+07    2.95738e+11
          219.2     5.8201e+45    9.51043e+07    2.95485e+11
          219.3    5.89517e+45    9.52628e+07    2.95233e+11
          219.4    5.97119e+45    9.54216e+07     2.9498e+11
          219.5    6.04816e+45    9.55805e+07    2.94729e+11
          219.6    6.12609e+45    9.57395e+07    2.94477e+11
          219.7    6.20501e+45    9.58986e+07    2.94226e+11
          219.8    6.28492e+45     9.6058e+07    2.93975e+11
          219.9    6.36583e+45    9.62174e+07    2.93724e+11
            220    6.44776e+45     9.6377e+07    2.93473e+11
          220.1    6.53072e+45    9.65367e+07    2.93223e+11
          220.2    6.61472e+45    9.66966e+07    2.92973e+11
          220.3    6.69977e+45    9.68567e+07    2.92724e+11
          220.4    6.78589e+45    9.70168e+07    2.92474e+11
          220.5    6.87308e+45    9.71772e+07    2.92225e+11
          220.6    6.96138e+45    9.73376e+07    2.91977e+11
          220.7    7.05077e+45    9.74982e+07    2.91728e+11
          220.8    7.14129e+45     9.7659e+07     2.9148e+11
          220.9    7.23294e+45    9.78199e+07    2.91232e+11
            221    7.32574e+45    9.79809e+07    2.90984e+11
          221.1     7.4197e+45    9.81421e+07    2.90737e+11
          221.2    7.51483e+45    9.83034e+07     2.9049e+11
          221.3    7.61116e+45    9.84649e+07    2.90243e+11
          221.4    7.70868e+45    9.86265e+07    2.89996e+11
          221.5    7.80743e+45    9.87883e+07     2.8975e+11
          221.6    7.90741e+45    9.89502e+07    2.89504e+11
          221.7    8.00864e+45    9.91122e+07    2.89258e+11
          221.8    8.11114e+45    9.92744e+07    2.89013e+11
          221.9    8.21491e+45    9.94367e+07    2.88767e+11
            222    8.31998e+45    9.95992e+07    2.88522e+11
          222.1    8.42636e+45    9.97618e+07    2.88278e+11
          222.2    8.53407e+45    9.99246e+07    2.88033e+11
          222.3    8.64312e+45    1.00088e+08    2.87789e+11
          222.4    8.75352e+45    1.00251e+08    2.87545e+11
          222.5    8.86531e+45    1.00414e+08    2.87302e+11
          222.6    8.97848e+45    1.00577e+08    2.87058e+11
          222.7    9.09307e+45    1.00741e+08    2.86815e+11
          222.8    9.20908e+45    1.00904e+08    2.86573e+11
          222.9    9.32654e+45    1.01068e+08     2.8633e+11
            223    9.44545e+45    1.01232e+08    2.86088e+11
          223.1    9.56585e+45    1.01396e+08    2.85846e+11
          223.2    9.68774e+45     1.0156e+08    2.85604e+11
          223.3    9.81115e+45    1.01724e+08    2.85363e+11
          223.4    9.93609e+45    1.01889e+08    2.85122e+11
          223.5    1.00626e+46    1.02054e+08    2.84881e+11
          223.6    1.01906e+46    1.02218e+08     2.8464e+11
          223.7    1.03203e+46    1.02383e+08      2.844e+11
          223.8    1.04516e+46    1.02548e+08     2.8416e+11
          223.9    1.05845e+46    1.02714e+08     2.8392e+11
            224     1.0719e+46    1.02879e+08     2.8368e+11
          224.1    1.08552e+46    1.03044e+08    2.83441e+11
          224.2    1.09931e+46     1.0321e+08    2.83202e+11
          224.3    1.11327e+46    1.03376e+08    2.82963e+11
          224.4     1.1274e+46    1.03542e+08    2.82724e+11
          224.5    1.14171e+46    1.03708e+08    2.82486e+11
          224.6     1.1562e+46    1.03874e+08    2.82248e+11
          224.7    1.17086e+46     1.0404e+08     2.8201e+11
          224.8    1.18571e+46    1.04207e+08    2.81773e+11
          224.9    1.20074e+46    1.04373e+08    2.81536e+11
            225    1.21595e+46     1.0454e+08    2.81299e+11
          225.1    1.23136e+46    1.04707e+08    2.81062e+11
          225.2    1.24695e+46    1.04874e+08    2.80826e+11
          225.3    1.26274e+46    1.05041e+08    2.80589e+11
          225.4    1.27872e+46    1.05209e+08    2.80354e+11
          225.5     1.2949e+46    1.05376e+08    2.80118e+11
          225.6    1.31128e+46    1.05544e+08    2.79883e+11
          225.7    1.32786e+46    1.05712e+08    2.79647e+11
          225.8    1.34464e+46    1.05879e+08    2.79413e+11
          225.9    1.36163e+46    1.06047e+08    2.79178e+11
            226    1.37884e+46    1.06216e+08    2.78944e+11
          226.1    1.39625e+46    1.06384e+08    2.78709e+11
          226.2    1.41388e+46    1.06552e+08    2.78476e+11
          226.3    1.43172e+46    1.06721e+08    2.78242e+11
          226.4    1.44979e+46     1.0689e+08    2.78009e+11
          226.5    1.46808e+46    1.07059e+08    2.77776e+11
          226.6    1.48659e+46    1.07228e+08    2.77543e+11
          226.7    1.50533e+46    1.07397e+08     2.7731e+11
          226.8     1.5243e+46    1.07566e+08    2.77078e+11
          226.9     1.5435e+46    1.07736e+08    2.76846e+11
            227    1.56294e+46    1.07905e+08    2.76614e+11
          227.1    1.58262e+46    1.08075e+08    2.76382e+11
          227.2    1.60254e+46    1.08245e+08    2.76151e+11
          227.3     1.6227e+46    1.08415e+08     2.7592e+11
          227.4    1.64312e+46    1.08585e+08    2.75689e+11
          227.5    1.66378e+46    1.08756e+08    2.75459e+11
          227.6    1.68469e+46    1.08926e+08    2.75229e+11
          227.7    1.70587e+46    1.09097e+08    2.74998e+11
          227.8     1.7273e+46    1.09267e+08    2.74769e+11
          227.9    1.74899e+46    1.09438e+08    2.74539e+11
            228    1.77095e+46    1.09609e+08     2.7431e+11
          228.1    1.79318e+46    1.09781e+08    2.74081e+11
          228.2    1.81568e+46    1.09952e+08    2.73852e+11
          228.3    1.83846e+46    1.10123e+08    2.73624e+11
          228.4    1.86152e+46    1.10295e+08    2.73395e+11
          228.5    1.88485e+46    1.10467e+08    2.73167e+11
          228.6    1.90848e+46    1.10639e+08    2.72939e+11
          228.7    1.93239e+46    1.10811e+08    2.72712e+11
          228.8    1.95659e+46    1.10983e+08    2.72485e+11
          228.9    1.98109e+46    1.11155e+08    2.72258e+11
            229    2.00589e+46    1.11328e+08    2.72031e+11
          229.1    2.03099e+46      1.115e+08    2.71804e+11
          229.2     2.0564e+46    1.11673e+08    2.71578e+11
          229.3    2.08212e+46    1.11846e+08    2.71352e+11
          229.4    2.10815e+46    1.12019e+08    2.71126e+11
          229.5     2.1345e+46    1.12192e+08    2.70901e+11
          229.6    2.16117e+46    1.12365e+08    2.70675e+11
          229.7    2.18817e+46    1.12539e+08     2.7045e+11
          229.8    2.21549e+46    1.12712e+08    2.70225e+11
          229.9    2.24315e+46    1.12886e+08    2.70001e+11
            230    2.27114e+46     1.1306e+08    2.69776e+11
          230.1    2.29948e+46    1.13234e+08    2.69552e+11
          230.2    2.32816e+46    1.13408e+08    2.69328e+11
          230.3    2.35719e+46    1.13582e+08    2.69105e+11
          230.4    2.38657e+46    1.13757e+08    2.68881e+11
          230.5    2.41631e+46    1.13931e+08    2.68658e+11
          230.6    2.44641e+46    1.14106e+08    2.68435e+11
          230.7    2.47688e+46    1.14281e+08    2.68213e+11
          230.8    2.50771e+46    1.14456e+08     2.6799e+11
          230.9    2.53893e+46    1.14631e+08    2.67768e+11
            231    2.57052e+46    1.14806e+08    2.67546e+11
          231.1    2.60249e+46    1.14981e+08    2.67325e+11
          231.2    2.63485e+46    1.15157e+08    2.67103e+11
          231.3     2.6676e+46    1.15333e+08    2.66882e+11
          231.4    2.70075e+46    1.15508e+08    2.66661e+11
          231.5    2.73431e+46    1.15684e+08     2.6644e+11
          231.6    2.76827e+46    1.15861e+08     2.6622e+11
          231.7    2.80264e+46    1.16037e+08       2.66e+11
          231.8    2.83743e+46    1.16213e+08     2.6578e+11
          231.9    2.87263e+46     1.1639e+08     2.6556e+11
            232    2.90827e+46    1.16566e+08     2.6534e+11
          232.1    2.94433e+46    1.16743e+08    2.65121e+11
          232.2    2.98084e+46     1.1692e+08    2.64902e+11
          232.3    3.01778e+46    1.17097e+08    2.64683e+11
          232.4    3.05517e+46    1.17274e+08    2.64465e+11
          232.5    3.09301e+46    1.17452e+08    2.64246e+11
          232.6    3.13131e+46    1.17629e+08    2.64028e+11
          232.7    3.17007e+46    1.17807e+08     2.6381e+11
          232.8     3.2093e+46    1.17985e+08    2.63593e+11
          232.9    3.24901e+46    1.18163e+08    2.63375e+11
            233    3.28919e+46    1.18341e+08    2.63158e+11
          233.1    3.32986e+46    1.18519e+08    2.62941e+11
          233.2    3.37101e+46    1.18697e+08    2.62724e+11
          233.3    3.41267e+46    1.18876e+08    2.62508e+11
          233.4    3.45482e+46    1.19054e+08    2.62292e+11
          233.5    3.49749e+46    1.19233e+08    2.62076e+11
          233.6    3.54066e+46    1.19412e+08     2.6186e+11
          233.7    3.58436e+46    1.19591e+08    2.61644e+11
          233.8    3.62859e+46     1.1977e+08    2.61429e+11
          233.9    3.67334e+46     1.1995e+08    2.61214e+11
            234    3.71864e+46    1.20129e+08    2.60999e+11
          234.1    3.76448e+46    1.20309e+08    2.60785e+11
          234.2    3.81087e+46    1.20488e+08     2.6057e+11
          234.3    3.85782e+46    1.20668e+08    2.60356e+11
          234.4    3.90533e+46    1.20848e+08    2.60142e+11
          234.5    3.95341e+46    1.21028e+08    2.59929e+11
          234.6    4.00207e+46    1.21209e+08    2.59715e+11
          234.7    4.05132e+46    1.21389e+08    2.59502e+11
          234.8    4.10115e+46     1.2157e+08    2.59289e+11
          234.9    4.15159e+46     1.2175e+08    2.59076e+11
            235    4.20263e+46    1.21931e+08    2.58864e+11
          235.1    4.25428e+46    1.22112e+08    2.58651e+11
          235.2    4.30655e+46    1.22293e+08    2.58439e+11
          235.3    4.35945e+46    1.22475e+08    2.58227e+11
          235.4    4.41298e+46    1.22656e+08    2.58016e+11
          235.5    4.46715e+46    1.22837e+08    2.57804e+11
          235.6    4.52197e+46    1.23019e+08    2.57593e+11
          235.7    4.57745e+46    1.23201e+08    2.57382e+11
          235.8    4.63359e+46    1.23383e+08    2.57171e+11
          235.9     4.6904e+46    1.23565e+08    2.56961e+11
            236    4.74789e+46    1.23747e+08    2.56751e+11
          236.1    4.80607e+46     1.2393e+08    2.56541e+11
          236.2    4.86495e+46    1.24112e+08    2.56331e+11
          236.3    4.92452e+46    1.24295e+08    2.56121e+11
          236.4    4.98481e+46    1.24477e+08    2.55912e+11
          236.5    5.04582e+46     1.2466e+08    2.55703e+11
          236.6    5.10756e+46    1.24843e+08    2.55494e+11
          236.7    5.17004e+46    1.25027e+08    2.55285e+11
          236.8    5.23326e+46     1.2521e+08    2.55076e+11
          236.9    5.29723e+46    1.25393e+08    2.54868e+11
            237    5.36197e+46    1.25577e+08     2.5466e+11
          237.1    5.42748e+46    1.25761e+08    2.54452e+11
          237.2    5.49377e+46    1.25945e+08    2.54245e+11
          237.3    5.56085e+46    1.26129e+08    2.54037e+11
          237.4    5.62873e+46    1.26313e+08     2.5383e+11
          237.5    5.69742e+46    1.26497e+08    2.53623e+11
          237.6    5.76692e+46    1.26682e+08    2.53417e+11
          237.7    5.83726e+46    1.26866e+08     2.5321e+11
          237.8    5.90842e+46    1.27051e+08    2.53004e+11
          237.9    5.98044e+46    1.27236e+08    2.52798e+11
            238    6.05331e+46    1.27421e+08    2.52592e+11
          238.1    6.12705e+46    1.27606e+08    2.52386e+11
          238.2    6.20166e+46    1.27791e+08    2.52181e+11
          238.3    6.27716e+46    1.27976e+08    2.51976e+11
          238.4    6.35356e+46    1.28162e+08    2.51771e+11
          238.5    6.43086e+46    1.28348e+08    2.51566e+11
          238.6    6.50909e+46    1.28533e+08    2.51361e+11
          238.7    6.58823e+46    1.28719e+08    2.51157e+11
          238.8    6.66832e+46    1.28905e+08    2.50953e+11
          238.9    6.74936e+46    1.29092e+08    2.50749e+11
            239    6.83136e+46    1.29278e+08    2.50546e+11
          239.1    6.91433e+46    1.29465e+08    2.50342e+11
          239.2    6.99828e+46    1.29651e+08    2.50139e+11
          239.3    7.08323e+46    1.29838e+08    2.49936e+11
          239.4    7.16919e+46    1.30025e+08    2.49733e+11
          239.5    7.25616e+46    1.30212e+08     2.4953e+11
          239.6    7.34416e+46    1.30399e+08    2.49328e+11
          239.7     7.4332e+46    1.30586e+08    2.49126e+11
          239.8    7.52329e+46    1.30774e+08    2.48924e+11
          239.9    7.61445e+46    1.30961e+08    2.48722e+11
            240    7.70669e+46    1.31149e+08    2.48521e+11
          240.1    7.80002e+46    1.31337e+08     2.4832e+11
          240.2    7.89445e+46    1.31525e+08    2.48118e+11
          240.3    7.98999e+46    1.31713e+08    2.47918e+11
          240.4    8.08667e+46    1.31901e+08    2.47717e+11
          240.5    8.18448e+46     1.3209e+08    2.47516e+11
          240.6    8.28345e+46    1.32278e+08    2.47316e+11
          240.7    8.38358e+46    1.32467e+08    2.47116e+11
          240.8     8.4849e+46    1.32656e+08    2.46916e+11
          240.9    8.58741e+46    1.32845e+08    2.46717e+11
            241    8.69113e+46    1.33034e+08    2.46517e+11
          241.1    8.79607e+46    1.33223e+08    2.46318e+11
          241.2    8.90225e+46    1.33412e+08    2.46119e+11
          241.3    9.00968e+46    1.33602e+08    2.45921e+11
          241.4    9.11837e+46    1.33791e+08    2.45722e+11
          241.5    9.22834e+46    1.33981e+08    2.45524e+11
          241.6     9.3396e+46    1.34171e+08    2.45326e+11
          241.7    9.45218e+46    1.34361e+08    2.45128e+11
          241.8    9.56607e+46    1.34551e+08     2.4493e+11
          241.9    9.68131e+46    1.34742e+08    2.44732e+11
            242     9.7979e+46    1.34932e+08    2.44535e+11
          242.1    9.91586e+46    1.35123e+08    2.44338e+11
          242.2    1.00352e+47    1.35313e+08    2.44141e+11
          242.3     1.0156e+47    1.35504e+08    2.43944e+11
          242.4    1.02781e+47    1.35695e+08    2.43748e+11
          242.5    1.04017e+47    1.35886e+08    2.43552e+11
          242.6    1.05268e+47    1.36077e+08    2.43356e+11
          242.7    1.06533e+47    1.36269e+08     2.4316e+11
          242.8    1.07813e+47     1.3646e+08    2.42964e+11
          242.9    1.09108e+47    1.36652e+08    2.42769e+11
            243    1.10418e+47    1.36844e+08    2.42574e+11
          243.1    1.11743e+47    1.37036e+08    2.42379e+11
          243.2    1.13084e+47    1.37228e+08    2.42184e+11
          243.3    1.14441e+47     1.3742e+08    2.41989e+11
          243.4    1.15814e+47    1.37612e+08    2.41795e+11
          243.5    1.17202e+47    1.37805e+08    2.41601e+11
          243.6    1.18607e+47    1.37997e+08    2.41407e+11
          243.7    1.20028e+47     1.3819e+08    2.41213e+11
          243.8    1.21466e+47    1.38383e+08    2.41019e+11
          243.9    1.22921e+47    1.38576e+08    2.40826e+11
            244    1.24393e+47    1.38769e+08    2.40633e+11
          244.1    1.25882e+47    1.38962e+08     2.4044e+11
          244.2    1.27388e+47    1.39156e+08    2.40247e+11
          244.3    1.28912e+47    1.39349e+08    2.40054e+11
          244.4    1.30454e+47    1.39543e+08    2.39862e+11
          244.5    1.32013e+47    1.39737e+08     2.3967e+11
          244.6    1.33591e+47    1.39931e+08    2.39478e+11
          244.7    1.35187e+47    1.40125e+08    2.39286e+11
          244.8    1.36802e+47    1.40319e+08    2.39094e+11
          244.9    1.38436e+47    1.40513e+08    2.38903e+11
            245    1.40089e+47    1.40708e+08    2.38712e+11
          245.1    1.41761e+47    1.40902e+08    2.38521e+11
          245.2    1.43452e+47    1.41097e+08     2.3833e+11
          245.3    1.45163e+47    1.41292e+08    2.38139e+11
          245.4    1.46894e+47    1.41487e+08    2.37949e+11
          245.5    1.48645e+47    1.41682e+08    2.37759e+11
          245.6    1.50417e+47    1.41877e+08    2.37569e+11
          245.7    1.52209e+47    1.42073e+08    2.37379e+11
          245.8    1.54022e+47    1.42268e+08     2.3719e+11
          245.9    1.55856e+47    1.42464e+08       2.37e+11
            246    1.57711e+47     1.4266e+08    2.36811e+11
          246.1    1.59588e+47    1.42856e+08    2.36622e+11
          246.2    1.61487e+47    1.43052e+08    2.36433e+11
          246.3    1.63407e+47    1.43248e+08    2.36245e+11
          246.4     1.6535e+47    1.43444e+08    2.36056e+11
          246.5    1.67316e+47    1.43641e+08    2.35868e+11
          246.6    1.69304e+47    1.43837e+08     2.3568e+11
          246.7    1.71315e+47    1.44034e+08    2.35492e+11
          246.8     1.7335e+47    1.44231e+08    2.35305e+11
          246.9    1.75408e+47    1.44428e+08    2.35117e+11
            247     1.7749e+47    1.44625e+08     2.3493e+11
          247.1    1.79597e+47    1.44822e+08    2.34743e+11
          247.2    1.81727e+47     1.4502e+08    2.34556e+11
          247.3    1.83882e+47    1.45217e+08     2.3437e+11
          247.4    1.86062e+47    1.45415e+08    2.34183e+11
          247.5    1.88268e+47    1.45613e+08    2.33997e+11
          247.6    1.90499e+47    1.45811e+08    2.33811e+11
          247.7    1.92755e+47    1.46009e+08    2.33625e+11
          247.8    1.95038e+47    1.46207e+08    2.33439e+11
          247.9    1.97347e+47    1.46405e+08    2.33254e+11
            248    1.99683e+47    1.46604e+08    2.33068e+11
          248.1    2.02046e+47    1.46802e+08    2.32883e+11
          248.2    2.04436e+47    1.47001e+08    2.32698e+11
          248.3    2.06853e+47      1.472e+08    2.32514e+11
          248.4    2.09299e+47    1.47399e+08    2.32329e+11
          248.5    2.11772e+47    1.47598e+08    2.32145e+11
          248.6    2.14275e+47    1.47797e+08    2.31961e+11
          248.7    2.16806e+47    1.47997e+08    2.31777e+11
          248.8    2.19366e+47    1.48196e+08    2.31593e+11
          248.9    2.21955e+47    1.48396e+08     2.3141e+11
            249    2.24575e+47    1.48595e+08    2.31226e+11
          249.1    2.27225e+47    1.48795e+08    2.31043e+11
          249.2    2.29905e+47    1.48995e+08     2.3086e+11
          249.3    2.32616e+47    1.49196e+08    2.30677e+11
          249.4    2.35358e+47    1.49396e+08    2.30495e+11
          249.5    2.38132e+47    1.49596e+08    2.30312e+11
          249.6    2.40937e+47    1.49797e+08     2.3013e+11
          249.7    2.43775e+47    1.49998e+08    2.29948e+11
          249.8    2.46646e+47    1.50198e+08    2.29766e+11
          249.9    2.49549e+47    1.50399e+08    2.29584e+11
            250    2.52486e+47      1.506e+08    2.29403e+11
          250.1    2.55457e+47    1.50802e+08    2.29222e+11
          250.2    2.58461e+47    1.51003e+08     2.2904e+11
          250.3      2.615e+47    1.51204e+08     2.2886e+11
          250.4    2.64574e+47    1.51406e+08    2.28679e+11
          250.5    2.67683e+47    1.51608e+08    2.28498e+11
          250.6    2.70828e+47     1.5181e+08    2.28318e+11
          250.7    2.74009e+47    1.52012e+08    2.28138e+11
          250.8    2.77227e+47    1.52214e+08    2.27958e+11
          250.9    2.80481e+47    1.52416e+08    2.27778e+11
            251    2.83772e+47    1.52618e+08    2.27598e+11
          251.1    2.87101e+47    1.52821e+08    2.27419e+11
          251.2    2.90469e+47    1.53024e+08     2.2724e+11
          251.3    2.93874e+47    1.53226e+08    2.27061e+11
          251.4    2.97319e+47    1.53429e+08    2.26882e+11
          251.5    3.00803e+47    1.53632e+08    2.26703e+11
          251.6    3.04327e+47    1.53835e+08    2.26524e+11
          251.7    3.07891e+47    1.54039e+08    2.26346e+11
          251.8    3.11496e+47    1.54242e+08    2.26168e+11
          251.9    3.15142e+47    1.54446e+08     2.2599e+11
            252     3.1883e+47    1.54649e+08    2.25812e+11
          252.1     3.2256e+47    1.54853e+08    2.25635e+11
          252.2    3.26332e+47    1.55057e+08    2.25457e+11
          252.3    3.30148e+47    1.55261e+08     2.2528e+11
          252.4    3.34007e+47    1.55466e+08    2.25103e+11
          252.5     3.3791e+47     1.5567e+08    2.24926e+11
          252.6    3.41857e+47    1.55874e+08    2.24749e+11
          252.7     3.4585e+47    1.56079e+08    2.24573e+11
          252.8    3.49888e+47    1.56284e+08    2.24397e+11
          252.9    3.53972e+47    1.56489e+08     2.2422e+11
            253    3.58102e+47    1.56694e+08    2.24044e+11
          253.1    3.62279e+47    1.56899e+08    2.23869e+11
          253.2    3.66504e+47    1.57104e+08    2.23693e+11
          253.3    3.70777e+47    1.57309e+08    2.23518e+11
          253.4    3.75099e+47    1.57515e+08    2.23342e+11
          253.5     3.7947e+47     1.5772e+08    2.23167e+11
          253.6     3.8389e+47    1.57926e+08    2.22992e+11
          253.7    3.88361e+47    1.58132e+08    2.22818e+11
          253.8    3.92883e+47    1.58338e+08    2.22643e+11
          253.9    3.97455e+47    1.58544e+08    2.22469e+11
            254     4.0208e+47     1.5875e+08    2.22295e+11
          254.1    4.06758e+47    1.58957e+08    2.22121e+11
          254.2    4.11488e+47    1.59163e+08    2.21947e+11
          254.3    4.16272e+47     1.5937e+08    2.21773e+11
          254.4     4.2111e+47    1.59577e+08      2.216e+11
          254.5    4.26003e+47    1.59784e+08    2.21427e+11
          254.6    4.30952e+47    1.59991e+08    2.21253e+11
          254.7    4.35957e+47    1.60198e+08     2.2108e+11
          254.8    4.41018e+47    1.60405e+08    2.20908e+11
          254.9    4.46137e+47    1.60613e+08    2.20735e+11
            255    4.51314e+47     1.6082e+08    2.20563e+11
          255.1    4.56549e+47    1.61028e+08    2.20391e+11
          255.2    4.61843e+47    1.61236e+08    2.20218e+11
          255.3    4.67198e+47    1.61444e+08    2.20047e+11
          255.4    4.72613e+47    1.61652e+08    2.19875e+11
          255.5    4.78089e+47     1.6186e+08    2.19703e+11
          255.6    4.83627e+47    1.62068e+08    2.19532e+11
          255.7    4.89228e+47    1.62277e+08    2.19361e+11
          255.8    4.94892e+47    1.62485e+08     2.1919e+11
          255.9     5.0062e+47    1.62694e+08    2.19019e+11
            256    5.06413e+47    1.62903e+08    2.18848e+11
          256.1    5.12271e+47    1.63112e+08    2.18678e+11
          256.2    5.18195e+47    1.63321e+08    2.18508e+11
          256.3    5.24186e+47     1.6353e+08    2.18338e+11
          256.4    5.30244e+47    1.63739e+08    2.18168e+11
          256.5    5.36371e+47    1.63949e+08    2.17998e+11
          256.6    5.42567e+47    1.64158e+08    2.17828e+11
          256.7    5.48833e+47    1.64368e+08    2.17659e+11
          256.8    5.55169e+47    1.64578e+08    2.17489e+11
          256.9    5.61577e+47    1.64788e+08     2.1732e+11
            257    5.68057e+47    1.64998e+08    2.17151e+11
          257.1    5.74609e+47    1.65208e+08    2.16983e+11
          257.2    5.81236e+47    1.65419e+08    2.16814e+11
          257.3    5.87937e+47    1.65629e+08    2.16646e+11
          257.4    5.94714e+47     1.6584e+08    2.16478e+11
          257.5    6.01566e+47    1.66051e+08    2.16309e+11
          257.6    6.08496e+47    1.66261e+08    2.16142e+11
          257.7    6.15503e+47    1.66472e+08    2.15974e+11
          257.8     6.2259e+47    1.66684e+08    2.15806e+11
          257.9    6.29756e+47    1.66895e+08    2.15639e+11
            258    6.37002e+47    1.67106e+08    2.15472e+11
          258.1     6.4433e+47    1.67318e+08    2.15305e+11
          258.2     6.5174e+47    1.67529e+08    2.15138e+11
          258.3    6.59233e+47    1.67741e+08    2.14971e+11
          258.4     6.6681e+47    1.67953e+08    2.14805e+11
          258.5    6.74472e+47    1.68165e+08    2.14638e+11
          258.6     6.8222e+47    1.68377e+08    2.14472e+11
          258.7    6.90055e+47    1.68589e+08    2.14306e+11
          258.8    6.97977e+47    1.68802e+08     2.1414e+11
          258.9    7.05988e+47    1.69014e+08    2.13974e+11
            259    7.14089e+47    1.69227e+08    2.13809e+11
          259.1    7.22281e+47    1.69439e+08    2.13643e+11
          259.2    7.30564e+47    1.69652e+08    2.13478e+11
          259.3     7.3894e+47    1.69865e+08    2.13313e+11
          259.4     7.4741e+47    1.70078e+08    2.13148e+11
          259.5    7.55975e+47    1.70292e+08    2.12984e+11
          259.6    7.64635e+47    1.70505e+08    2.12819e+11
          259.7    7.73392e+47    1.70719e+08    2.12655e+11
          259.8    7.82247e+47    1.70932e+08    2.12491e+11
          259.9      7.912e+47    1.71146e+08    2.12327e+11
            260    8.00254e+47     1.7136e+08    2.12163e+11
          260.1    8.09409e+47    1.71574e+08    2.11999e+11
          260.2    8.18666e+47    1.71788e+08    2.11835e+11
          260.3    8.28026e+47    1.72002e+08    2.11672e+11
          260.4    8.37491e+47    1.72217e+08    2.11509e+11
          260.5    8.47061e+47    1.72431e+08    2.11346e+11
          260.6    8.56738e+47    1.72646e+08    2.11183e+11
          260.7    8.66522e+47     1.7286e+08     2.1102e+11
          260.8    8.76416e+47    1.73075e+08    2.10858e+11
          260.9     8.8642e+47     1.7329e+08    2.10695e+11
            261    8.96535e+47    1.73505e+08    2.10533e+11
          261.1    9.06763e+47    1.73721e+08    2.10371e+11
          261.2    9.17105e+47    1.73936e+08    2.10209e+11
          261.3    9.27562e+47    1.74152e+08    2.10047e+11
          261.4    9.38135e+47    1.74367e+08    2.09886e+11
          261.5    9.48826e+47    1.74583e+08    2.09724e+11
          261.6    9.59636e+47    1.74799e+08    2.09563e+11
          261.7    9.70565e+47    1.75015e+08    2.09402e+11
          261.8    9.81617e+47    1.75231e+08    2.09241e+11
          261.9    9.92791e+47    1.75447e+08     2.0908e+11
            262    1.00409e+48    1.75663e+08     2.0892e+11
          262.1    1.01551e+48     1.7588e+08    2.08759e+11
          262.2    1.02706e+48    1.76097e+08    2.08599e+11
